id,EAP,HPL,MWS
id27960,0.120625,0.003883,0.875491
id13206,0.041170,0.016107,0.942723
id09964,0.090469,0.101635,0.807896
id16811,0.024180,0.962033,0.013787
id08948,0.239534,0.699410,0.061056
id17636,0.001767,0.002254,0.995979
id14046,0.220712,0.021278,0.758010
id22873,0.795700,0.024297,0.180003
id09962,0.074775,0.028181,0.897044
id26474,0.840117,0.032969,0.126914
id11898,0.230930,0.691006,0.078064
id25477,0.987203,0.003243,0.009554
id25457,0.510761,0.014445,0.474794
id26675,0.085096,0.008176,0.906729
id04422,0.060087,0.572165,0.367748
id04237,0.598437,0.124069,0.277494
id07049,0.433258,0.524568,0.042174
id18211,0.444151,0.442222,0.113627
id16033,0.360157,0.432249,0.207594
id16680,0.886708,0.046425,0.066867
id08977,0.021646,0.884515,0.093839
id18494,0.001710,0.996913,0.001377
id07714,0.187160,0.006540,0.806299
id01243,0.654842,0.083792,0.261366
id18562,0.034203,0.910371,0.055427
id03147,0.026154,0.060786,0.913060
id24138,0.463126,0.108280,0.428594
id21062,0.655157,0.025914,0.318929
id25053,0.044518,0.013544,0.941938
id14390,0.322612,0.014005,0.663382
id10122,0.225613,0.051879,0.722507
id13160,0.088825,0.860812,0.050363
id00780,0.177712,0.809727,0.012561
id20996,0.559225,0.041085,0.399690
id16008,0.403496,0.287782,0.308723
id10522,0.098990,0.880587,0.020423
id18498,0.772851,0.089354,0.137795
id09341,0.021830,0.959048,0.019122
id22456,0.462299,0.207679,0.330022
id07592,0.031423,0.939778,0.028799
id25634,0.979129,0.012164,0.008707
id15011,0.550725,0.275458,0.173817
id14245,0.546947,0.145834,0.307219
id21107,0.306951,0.063486,0.629563
id01881,0.111435,0.663204,0.225361
id12772,0.149048,0.050308,0.800644
id17589,0.536380,0.450312,0.013308
id24421,0.008499,0.000741,0.990759
id22088,0.135346,0.121001,0.743653
id21687,0.476122,0.047125,0.476753
id17810,0.059443,0.001368,0.939189
id25153,0.003134,0.882877,0.113989
id18083,0.718979,0.172504,0.108517
id00655,0.696082,0.008597,0.295321
id13195,0.141827,0.038788,0.819385
id23708,0.034766,0.909305,0.055929
id17977,0.314115,0.044770,0.641116
id10501,0.015168,0.979185,0.005647
id08697,0.471517,0.277402,0.251082
id09269,0.033247,0.959096,0.007657
id21153,0.894002,0.048691,0.057308
id06257,0.736482,0.123215,0.140303
id08366,0.354607,0.116899,0.528494
id00263,0.618238,0.280933,0.100829
id14445,0.748996,0.037309,0.213694
id18864,0.152463,0.087652,0.759885
id18427,0.681718,0.128780,0.189502
id24348,0.137567,0.029635,0.832798
id17329,0.915569,0.058535,0.025897
id07519,0.205134,0.589996,0.204870
id17995,0.039523,0.027960,0.932517
id25329,0.861172,0.043599,0.095229
id14513,0.968702,0.027823,0.003475
id10203,0.388505,0.256517,0.354978
id25887,0.386058,0.134092,0.479849
id08186,0.475184,0.214559,0.310257
id20535,0.132623,0.828950,0.038428
id06411,0.013897,0.034257,0.951846
id11984,0.911865,0.057227,0.030907
id16389,0.030665,0.547843,0.421491
id23333,0.986495,0.009220,0.004286
id19447,0.140550,0.043497,0.815953
id01461,0.652226,0.075631,0.272143
id25601,0.062647,0.909760,0.027593
id04803,0.706110,0.228327,0.065563
id19029,0.128268,0.835329,0.036404
id11507,0.573171,0.170779,0.256050
id13246,0.113865,0.042936,0.843199
id26927,0.084155,0.006746,0.909099
id12423,0.860014,0.082362,0.057624
id09601,0.055697,0.914135,0.030167
id23100,0.283515,0.246521,0.469964
id21939,0.561377,0.102764,0.335859
id16139,0.012092,0.000437,0.987471
id27334,0.889440,0.082161,0.028399
id22326,0.003213,0.000109,0.996678
id18527,0.033162,0.017378,0.949459
id05072,0.002525,0.000731,0.996744
id21820,0.005002,0.993908,0.001089
id13960,0.627007,0.189855,0.183138
id03958,0.509208,0.032051,0.458741
id10849,0.764004,0.219632,0.016364
id06252,0.935345,0.031225,0.033430
id26045,0.848338,0.005420,0.146242
id04849,0.045269,0.848601,0.106130
id05215,0.084189,0.890498,0.025314
id22830,0.432597,0.166269,0.401134
id21325,0.234934,0.575497,0.189568
id09287,0.377585,0.052229,0.570186
id24354,0.274397,0.632550,0.093053
id06784,0.047077,0.841073,0.111850
id03848,0.400666,0.393263,0.206072
id01410,0.155621,0.414038,0.430340
id00874,0.352533,0.038418,0.609049
id00784,0.535012,0.093388,0.371600
id19909,0.022576,0.952887,0.024537
id18906,0.042842,0.867599,0.089559
id18748,0.038741,0.241262,0.719998
id04654,0.801641,0.173845,0.024515
id07608,0.140495,0.140361,0.719144
id10845,0.184780,0.552192,0.263028
id10718,0.005275,0.001543,0.993182
id19100,0.070903,0.876692,0.052405
id10416,0.953294,0.026384,0.020322
id02535,0.001155,0.995374,0.003471
id23920,0.060934,0.009493,0.929573
id16226,0.698640,0.177358,0.124002
id09196,0.000042,0.999950,0.000008
id03368,0.086541,0.760274,0.153185
id27373,0.140914,0.242848,0.616238
id11497,0.140855,0.364999,0.494146
id07640,0.289345,0.626866,0.083789
id22416,0.006865,0.990773,0.002361
id20303,0.019949,0.976504,0.003547
id13811,0.018758,0.006380,0.974863
id04365,0.255612,0.515064,0.229323
id00199,0.085091,0.103660,0.811248
id24884,0.975548,0.012330,0.012122
id06763,0.024344,0.868308,0.107347
id18275,0.554614,0.263664,0.181722
id20971,0.451306,0.082238,0.466456
id01581,0.013476,0.015789,0.970735
id24805,0.024336,0.019199,0.956464
id07950,0.009259,0.860359,0.130382
id26346,0.020804,0.017389,0.961807
id24046,0.670790,0.111172,0.218037
id05548,0.003024,0.996072,0.000904
id17433,0.951926,0.009459,0.038615
id18712,0.877085,0.026319,0.096596
id21128,0.093281,0.023515,0.883204
id02906,0.209370,0.050490,0.740139
id22201,0.005694,0.993608,0.000698
id08614,0.376756,0.399866,0.223378
id22484,0.046764,0.881952,0.071284
id16291,0.125622,0.669155,0.205223
id26869,0.369909,0.564418,0.065673
id18062,0.094481,0.790174,0.115345
id27078,0.796877,0.187745,0.015378
id02756,0.197873,0.098892,0.703236
id03454,0.126999,0.328909,0.544092
id02195,0.045123,0.003198,0.951679
id27418,0.286101,0.646853,0.067046
id02733,0.876366,0.105888,0.017746
id15677,0.503717,0.155519,0.340764
id08204,0.479344,0.028427,0.492229
id11529,0.749015,0.139667,0.111319
id14000,0.122483,0.012358,0.865159
id11866,0.943076,0.026505,0.030418
id14084,0.001754,0.996772,0.001474
id17826,0.199165,0.200913,0.599923
id07289,0.015056,0.012871,0.972073
id05102,0.779464,0.184097,0.036440
id14779,0.905280,0.026230,0.068490
id19144,0.041730,0.940946,0.017323
id12372,0.016928,0.945879,0.037193
id05673,0.003680,0.995009,0.001311
id07343,0.028922,0.004494,0.966584
id10390,0.082754,0.635491,0.281756
id27323,0.073281,0.094661,0.832058
id26483,0.995695,0.002229,0.002075
id07690,0.460658,0.166419,0.372923
id22766,0.885625,0.085016,0.029359
id10289,0.991013,0.003699,0.005288
id22243,0.275563,0.614686,0.109751
id24509,0.105997,0.877439,0.016563
id02407,0.203148,0.452453,0.344400
id08746,0.033562,0.013662,0.952776
id12854,0.599787,0.171484,0.228729
id25598,0.002211,0.009388,0.988401
id16973,0.080166,0.169118,0.750717
id20066,0.065103,0.057826,0.877071
id25966,0.004739,0.992397,0.002864
id21599,0.008615,0.024857,0.966528
id17112,0.622053,0.038002,0.339945
id01775,0.005941,0.987290,0.006769
id08484,0.018949,0.012386,0.968665
id12094,0.270168,0.693596,0.036235
id25422,0.312530,0.116585,0.570885
id25063,0.416546,0.537043,0.046411
id25508,0.014136,0.001520,0.984344
id01575,0.300257,0.026160,0.673583
id24368,0.011366,0.002423,0.986211
id16823,0.085616,0.870390,0.043994
id22747,0.197044,0.753084,0.049872
id19321,0.069748,0.021420,0.908833
id08220,0.032804,0.939115,0.028081
id12296,0.541723,0.013165,0.445112
id11186,0.973477,0.016632,0.009891
id10551,0.006460,0.987501,0.006039
id20839,0.351068,0.202965,0.445966
id06118,0.545567,0.054176,0.400258
id06330,0.387243,0.128258,0.484499
id02669,0.432970,0.325841,0.241189
id14811,0.967224,0.022494,0.010282
id04728,0.976825,0.012048,0.011127
id16646,0.180360,0.018937,0.800703
id13018,0.018806,0.916725,0.064469
id15248,0.940956,0.048233,0.010811
id23476,0.630289,0.304647,0.065064
id09208,0.026880,0.969758,0.003362
id19351,0.494994,0.401090,0.103916
id02009,0.452694,0.347685,0.199621
id00785,0.804578,0.036494,0.158928
id07975,0.531168,0.163208,0.305624
id17892,0.044604,0.624602,0.330795
id03299,0.642156,0.207411,0.150433
id15351,0.053634,0.673066,0.273300
id11066,0.302317,0.535151,0.162532
id20485,0.106354,0.886611,0.007035
id13866,0.980715,0.005797,0.013488
id17335,0.000703,0.998620,0.000676
id15220,0.540519,0.320399,0.139082
id24047,0.907065,0.061854,0.031081
id15180,0.078257,0.906098,0.015645
id16921,0.444761,0.126282,0.428956
id17207,0.077292,0.018008,0.904700
id15068,0.456213,0.154724,0.389064
id22013,0.502717,0.155871,0.341413
id11929,0.692360,0.048439,0.259201
id12540,0.266579,0.690619,0.042802
id12582,0.777638,0.100656,0.121706
id05261,0.774123,0.082669,0.143208
id08471,0.936111,0.044225,0.019663
id15209,0.135358,0.797213,0.067429
id01148,0.841774,0.128107,0.030119
id26519,0.016384,0.017408,0.966208
id16510,0.690248,0.098707,0.211045
id03888,0.050494,0.930658,0.018848
id27926,0.887262,0.053075,0.059663
id05359,0.007330,0.020802,0.971868
id04274,0.623497,0.324960,0.051543
id21013,0.215651,0.183937,0.600412
id11443,0.161570,0.159377,0.679052
id09956,0.513082,0.198247,0.288671
id03138,0.207801,0.546350,0.245849
id08516,0.690757,0.112733,0.196510
id08608,0.022920,0.015481,0.961599
id04629,0.052837,0.401952,0.545211
id19808,0.551271,0.420101,0.028628
id16578,0.647124,0.073659,0.279217
id04607,0.401709,0.523236,0.075056
id22816,0.056026,0.922775,0.021199
id27913,0.677930,0.245290,0.076779
id00346,0.024289,0.048903,0.926808
id02198,0.082174,0.912814,0.005012
id27303,0.951181,0.040128,0.008690
id07033,0.065056,0.007126,0.927818
id03546,0.026088,0.218655,0.755257
id14709,0.949755,0.015926,0.034319
id25348,0.967446,0.012329,0.020225
id19596,0.157592,0.179932,0.662476
id12265,0.159002,0.005853,0.835145
id01054,0.552998,0.088940,0.358061
id03002,0.006209,0.001409,0.992383
id25624,0.956775,0.036031,0.007194
id16202,0.572813,0.242127,0.185060
id08187,0.545161,0.334111,0.120729
id24373,0.509138,0.160172,0.330690
id06415,0.517733,0.306444,0.175823
id09078,0.131537,0.835315,0.033148
id25989,0.448057,0.066767,0.485176
id05431,0.815917,0.066159,0.117924
id16557,0.030405,0.945541,0.024055
id22749,0.455575,0.097874,0.446551
id00697,0.159194,0.124991,0.715815
id22969,0.623348,0.294228,0.082425
id07440,0.038827,0.069273,0.891900
id19872,0.376399,0.083358,0.540243
id06054,0.951085,0.045111,0.003804
id27862,0.941380,0.028462,0.030158
id27186,0.208620,0.484003,0.307376
id01617,0.052140,0.013018,0.934842
id11922,0.062441,0.843269,0.094291
id15003,0.265588,0.339430,0.394982
id09458,0.130231,0.105153,0.764616
id03568,0.842792,0.061450,0.095758
id27132,0.550240,0.367878,0.081882
id24204,0.014511,0.776146,0.209343
id24736,0.588637,0.030715,0.380648
id06990,0.007636,0.971371,0.020993
id24155,0.435616,0.399341,0.165043
id22129,0.011979,0.003008,0.985013
id00191,0.198977,0.004073,0.796950
id05185,0.107535,0.022820,0.869645
id13399,0.314292,0.399047,0.286662
id20862,0.667746,0.048016,0.284239
id06180,0.980400,0.005817,0.013783
id27225,0.592687,0.287233,0.120080
id09447,0.073836,0.340076,0.586088
id18125,0.999511,0.000042,0.000447
id04010,0.231379,0.018054,0.750567
id17932,0.675607,0.219953,0.104440
id17948,0.967200,0.007332,0.025468
id18545,0.087771,0.027942,0.884287
id03389,0.976285,0.011583,0.012132
id02487,0.289094,0.103753,0.607153
id04924,0.717139,0.032974,0.249887
id23553,0.198333,0.186313,0.615354
id16831,0.973340,0.014423,0.012236
id01296,0.996524,0.002410,0.001066
id12033,0.286947,0.155327,0.557726
id06913,0.000359,0.996571,0.003070
id15715,0.094525,0.681982,0.223492
id23432,0.148083,0.134348,0.717569
id01152,0.578238,0.241787,0.179975
id16384,0.084928,0.863056,0.052016
id04060,0.745238,0.004386,0.250376
id21604,0.944258,0.037142,0.018601
id11212,0.001295,0.000684,0.998021
id26589,0.306515,0.226647,0.466838
id15858,0.933916,0.053783,0.012301
id02814,0.067846,0.812779,0.119375
id18347,0.358874,0.210064,0.431062
id02517,0.155170,0.098821,0.746010
id20800,0.321379,0.623460,0.055162
id16428,0.856784,0.094644,0.048572
id23844,0.998221,0.001033,0.000746
id11149,0.017103,0.898896,0.084002
id12505,0.036155,0.919155,0.044690
id10850,0.616565,0.348313,0.035122
id05706,0.736769,0.096487,0.166744
id23216,0.250804,0.702352,0.046844
id16618,0.024099,0.022688,0.953213
id04283,0.026424,0.702927,0.270649
id20374,0.100727,0.135550,0.763723
id07227,0.002745,0.991101,0.006155
id06396,0.904118,0.047523,0.048360
id08884,0.877122,0.072606,0.050272
id10983,0.964135,0.005897,0.029968
id07296,0.004103,0.989982,0.005914
id17683,0.024868,0.103968,0.871164
id26473,0.175505,0.010569,0.813925
id06454,0.004718,0.005073,0.990209
id19166,0.892352,0.037228,0.070420
id08406,0.295322,0.553840,0.150838
id25126,0.025021,0.041901,0.933078
id27593,0.961902,0.021729,0.016369
id24613,0.122218,0.139703,0.738078
id26586,0.747282,0.066505,0.186212
id25719,0.050419,0.015267,0.934314
id05015,0.435211,0.125334,0.439455
id01594,0.553463,0.260550,0.185987
id01522,0.048217,0.059797,0.891986
id06935,0.983565,0.006827,0.009608
id01975,0.153279,0.059429,0.787292
id20847,0.029365,0.001422,0.969213
id24960,0.043360,0.089276,0.867363
id27808,0.138000,0.851230,0.010771
id25463,0.920998,0.016255,0.062747
id11367,0.239258,0.373032,0.387711
id02273,0.041256,0.086230,0.872514
id02167,0.866022,0.048172,0.085806
id08352,0.058108,0.885485,0.056407
id26928,0.055605,0.921624,0.022772
id04224,0.174731,0.789344,0.035926
id00462,0.353233,0.566350,0.080417
id16591,0.220296,0.629835,0.149869
id06982,0.005218,0.963059,0.031723
id24880,0.083230,0.593986,0.322784
id27479,0.335059,0.016827,0.648114
id16556,0.967425,0.016529,0.016046
id15231,0.114632,0.061026,0.824342
id14694,0.676531,0.167510,0.155958
id01114,0.586172,0.214555,0.199273
id18694,0.587701,0.135204,0.277096
id25551,0.826312,0.118207,0.055481
id23478,0.656830,0.026795,0.316375
id22780,0.845508,0.074838,0.079654
id06602,0.001758,0.985967,0.012275
id05176,0.001712,0.997700,0.000587
id15450,0.094802,0.028625,0.876573
id16956,0.020740,0.176914,0.802347
id23532,0.159671,0.733784,0.106545
id22688,0.022626,0.003432,0.973942
id12898,0.176009,0.800605,0.023386
id21525,0.966982,0.014572,0.018446
id13576,0.716325,0.174919,0.108756
id07080,0.351947,0.434342,0.213712
id25397,0.923349,0.017391,0.059260
id08383,0.806824,0.112106,0.081070
id08285,0.563371,0.022326,0.414303
id10323,0.130502,0.084677,0.784821
id10441,0.016040,0.934806,0.049153
id26298,0.513417,0.031404,0.455179
id13531,0.665610,0.304703,0.029687
id03191,0.376148,0.312893,0.310959
id19771,0.006709,0.986243,0.007047
id03275,0.538030,0.052327,0.409642
id11616,0.023391,0.106961,0.869647
id03117,0.074719,0.915809,0.009472
id08054,0.421033,0.049694,0.529273
id15303,0.246018,0.484400,0.269582
id02470,0.132797,0.033153,0.834050
id01452,0.037398,0.053896,0.908707
id11934,0.040170,0.907125,0.052704
id00258,0.186637,0.153197,0.660166
id27905,0.808067,0.134892,0.057042
id23897,0.012059,0.987187,0.000755
id02334,0.041534,0.955135,0.003331
id07638,0.986294,0.008463,0.005243
id13181,0.713015,0.118123,0.168862
id01284,0.974863,0.000478,0.024658
id27402,0.987290,0.003011,0.009699
id14742,0.008566,0.001224,0.990210
id12370,0.267980,0.060967,0.671053
id19048,0.919173,0.019136,0.061691
id08388,0.044756,0.032434,0.922810
id19205,0.865124,0.040437,0.094439
id04851,0.118945,0.006573,0.874482
id16478,0.075108,0.805519,0.119374
id06806,0.036245,0.942993,0.020762
id13659,0.059439,0.730870,0.209691
id09861,0.144215,0.792560,0.063225
id05986,0.000058,0.999915,0.000028
id15844,0.158392,0.778778,0.062830
id05900,0.582437,0.051841,0.365722
id20409,0.870553,0.078094,0.051353
id08751,0.151799,0.833281,0.014920
id22617,0.160714,0.057687,0.781598
id13064,0.170011,0.020145,0.809844
id14506,0.285276,0.128185,0.586538
id05783,0.011138,0.104893,0.883969
id23139,0.012809,0.004365,0.982826
id04770,0.992031,0.004076,0.003892
id11775,0.817555,0.073819,0.108626
id12936,0.059062,0.032923,0.908015
id20522,0.184837,0.577390,0.237772
id22929,0.884340,0.069533,0.046127
id11357,0.559300,0.025238,0.415461
id10028,0.005879,0.991585,0.002536
id10617,0.358875,0.082757,0.558369
id23988,0.998651,0.001034,0.000315
id20434,0.129081,0.066721,0.804198
id06611,0.071638,0.116081,0.812281
id18405,0.411720,0.268414,0.319865
id27427,0.107053,0.043887,0.849059
id16168,0.040914,0.928952,0.030134
id02139,0.780734,0.182158,0.037108
id18654,0.045827,0.945394,0.008778
id24598,0.403496,0.287782,0.308723
id23360,0.007761,0.990890,0.001348
id06220,0.248242,0.662222,0.089537
id26411,0.948408,0.037013,0.014579
id27660,0.906387,0.042418,0.051195
id07192,0.069592,0.036821,0.893587
id18074,0.006881,0.002302,0.990816
id11784,0.234156,0.429173,0.336671
id04810,0.033328,0.028800,0.937872
id01716,0.962287,0.016537,0.021176
id27584,0.307700,0.469846,0.222454
id25409,0.081297,0.016133,0.902571
id06430,0.677132,0.187759,0.135109
id11135,0.959599,0.015836,0.024565
id27712,0.063868,0.081233,0.854899
id27233,0.772114,0.174464,0.053422
id13522,0.344011,0.493241,0.162749
id11625,0.000776,0.000106,0.999118
id03246,0.226085,0.667647,0.106269
id05341,0.823433,0.064019,0.112548
id22061,0.019213,0.003876,0.976911
id03170,0.494021,0.385675,0.120304
id09768,0.449733,0.013636,0.536632
id20721,0.303749,0.449833,0.246419
id14854,0.868241,0.039405,0.092354
id01123,0.810455,0.031225,0.158321
id00842,0.659016,0.095233,0.245751
id11035,0.562075,0.071564,0.366361
id19301,0.002374,0.993820,0.003806
id06409,0.140846,0.280118,0.579036
id09883,0.894496,0.086325,0.019179
id04218,0.222913,0.615447,0.161640
id25171,0.040971,0.008810,0.950218
id13394,0.228013,0.093958,0.678029
id14322,0.996532,0.000935,0.002534
id17623,0.008879,0.000576,0.990545
id16980,0.992387,0.004335,0.003278
id22634,0.192963,0.028776,0.778261
id03773,0.854626,0.104334,0.041040
id20243,0.029060,0.619680,0.351260
id12135,0.364301,0.611325,0.024373
id11727,0.137188,0.292116,0.570697
id06460,0.280241,0.631347,0.088411
id23515,0.344613,0.062599,0.592788
id16908,0.018195,0.262361,0.719444
id10641,0.409819,0.528495,0.061686
id22637,0.066268,0.002963,0.930769
id19724,0.627721,0.307795,0.064485
id12295,0.263222,0.704281,0.032497
id18977,0.159569,0.052607,0.787825
id27456,0.777315,0.122506,0.100179
id02223,0.898038,0.056875,0.045087
id06374,0.065647,0.109233,0.825120
id13746,0.095582,0.036975,0.867443
id24107,0.297814,0.429141,0.273045
id09075,0.013030,0.001942,0.985028
id06741,0.371677,0.015896,0.612427
id25474,0.905430,0.028082,0.066488
id02497,0.811401,0.017521,0.171078
id21878,0.877108,0.020513,0.102379
id23199,0.043831,0.062305,0.893863
id12018,0.913642,0.049632,0.036727
id20722,0.204764,0.021873,0.773363
id05372,0.038577,0.897404,0.064019
id07964,0.559504,0.137676,0.302819
id02393,0.084408,0.045643,0.869949
id10923,0.042414,0.025328,0.932258
id01260,0.694513,0.231583,0.073904
id09037,0.449082,0.009206,0.541712
id01477,0.358965,0.025935,0.615101
id11164,0.966165,0.011693,0.022142
id20313,0.832300,0.041908,0.125792
id20067,0.013422,0.007262,0.979315
id17248,0.618082,0.140267,0.241651
id24557,0.020612,0.003416,0.975972
id26745,0.475134,0.007301,0.517565
id16759,0.114840,0.075320,0.809840
id22382,0.981113,0.008632,0.010255
id18404,0.249485,0.054630,0.695884
id23761,0.003168,0.000852,0.995980
id00511,0.010328,0.986151,0.003521
id15560,0.737931,0.078679,0.183390
id04834,0.382333,0.011416,0.606252
id26796,0.992835,0.006881,0.000283
id14809,0.006327,0.003161,0.990512
id15091,0.201794,0.175725,0.622481
id14861,0.431683,0.465974,0.102343
id21193,0.036711,0.615237,0.348052
id20331,0.002239,0.997163,0.000598
id17847,0.116589,0.810815,0.072596
id00795,0.883431,0.060952,0.055617
